Numero,Prenom,Nom,Match,Action,Niveau,Nb_actions
15,Chiara,Muratet,AURILLAC I,DUEL,3,6.0
17,Manon,Marchesin,AURILLAC I,DUEL,3,3.0
19,Lise,Llach,AURILLAC I,DUEL,3,1.0
21,Alice,Henaux,AURILLAC I,DUEL,3,2.0
22,Pauline,Joigneaux,AURILLAC I,DUEL,3,3.0
9,Lou,Cambus,AURILLAC I,PASSE,0,2.0
10,Alexia,Cazalbou,AURILLAC I,PASSE,0,3.0
5,Candice,Barret,AURILLAC I,PASSE,1,1.0
9,Lou,Cambus,AURILLAC I,PASSE,1,2.0
10,Alexia,Cazalbou,AURILLAC I,PASSE,1,2.0
15,Chiara,Muratet,AURILLAC I,PASSE,1,1.0
5,Candice,Barret,AURILLAC I,PASSE,2,1.0
9,Lou,Cambus,AURILLAC I,PASSE,2,5.0
10,Alexia,Cazalbou,AURILLAC I,PASSE,2,2.0
11,Charlotte,Quilici,AURILLAC I,PASSE,2,1.0
12,Alice,Bouvet,AURILLAC I,PASSE,2,1.0
15,Chiara,Muratet,AURILLAC I,PASSE,2,1.0
1,Thiziri-Jades,Touabi,AURILLAC I,PASSE,3,3.0
2,Doriane,Crassous,AURILLAC I,PASSE,3,1.0
3,Lizea,Subra,AURILLAC I,PASSE,3,2.0
5,Candice,Barret,AURILLAC I,PASSE,3,4.0
6,Zoe,Toustou,AURILLAC I,PASSE,3,6.0
7,Elsa,Moutinho,AURILLAC I,PASSE,3,2.0
8,Sara-Lyna,Makouf,AURILLAC I,PASSE,3,5.0
9,Lou,Cambus,AURILLAC I,PASSE,3,24.0
10,Alexia,Cazalbou,AURILLAC I,PASSE,3,8.0
11,Charlotte,Quilici,AURILLAC I,PASSE,3,2.0
12,Alice,Bouvet,AURILLAC I,PASSE,3,7.0
13,Maelle,Bonne,AURILLAC I,PASSE,3,1.0
14,Keona,Aveilla,AURILLAC I,PASSE,3,3.0
18,Moea,Lickel,AURILLAC I,PASSE,3,1.0
22,Pauline,Joigneaux,AURILLAC I,PASSE,3,1.0
2,Doriane,Crassous,AURILLAC I,PLAQUAGE,0,1.0
3,Lizea,Subra,AURILLAC I,PLAQUAGE,0,2.0
4,Sofaia,Fono,AURILLAC I,PLAQUAGE,0,3.0
5,Candice,Barret,AURILLAC I,PLAQUAGE,0,1.0
6,Zoe,Toustou,AURILLAC I,PLAQUAGE,0,1.0
8,Sara-Lyna,Makouf,AURILLAC I,PLAQUAGE,0,3.0
10,Alexia,Cazalbou,AURILLAC I,PLAQUAGE,0,2.0
16,Elea,Marzura,AURILLAC I,PLAQUAGE,0,3.0
20,Agathe,Lacaze,AURILLAC I,PLAQUAGE,0,1.0
21,Alice,Henaux,AURILLAC I,PLAQUAGE,0,1.0
22,Pauline,Joigneaux,AURILLAC I,PLAQUAGE,0,1.0
23,Loulie,Montoloix,AURILLAC I,PLAQUAGE,0,1.0
1,Thiziri-Jades,Touabi,AURILLAC I,PLAQUAGE,1,1.0
2,Doriane,Crassous,AURILLAC I,PLAQUAGE,1,4.0
3,Lizea,Subra,AURILLAC I,PLAQUAGE,1,5.0
6,Zoe,Toustou,AURILLAC I,PLAQUAGE,1,1.0
8,Sara-Lyna,Makouf,AURILLAC I,PLAQUAGE,1,3.0
9,Lou,Cambus,AURILLAC I,PLAQUAGE,1,1.0
12,Alice,Bouvet,AURILLAC I,PLAQUAGE,1,4.0
13,Maelle,Bonne,AURILLAC I,PLAQUAGE,1,1.0
19,Lise,Llach,AURILLAC I,PLAQUAGE,1,1.0
20,Agathe,Lacaze,AURILLAC I,PLAQUAGE,1,1.0
21,Alice,Henaux,AURILLAC I,PLAQUAGE,1,2.0
2,Doriane,Crassous,AURILLAC I,PLAQUAGE,2,1.0
3,Lizea,Subra,AURILLAC I,PLAQUAGE,2,1.0
4,Sofaia,Fono,AURILLAC I,PLAQUAGE,2,1.0
6,Zoe,Toustou,AURILLAC I,PLAQUAGE,2,1.0
8,Sara-Lyna,Makouf,AURILLAC I,PLAQUAGE,2,8.0
12,Alice,Bouvet,AURILLAC I,PLAQUAGE,2,1.0
13,Maelle,Bonne,AURILLAC I,PLAQUAGE,2,7.0
14,Keona,Aveilla,AURILLAC I,PLAQUAGE,2,2.0
17,Manon,Marchesin,AURILLAC I,PLAQUAGE,2,2.0
18,Moea,Lickel,AURILLAC I,PLAQUAGE,2,3.0
20,Agathe,Lacaze,AURILLAC I,PLAQUAGE,2,2.0
21,Alice,Henaux,AURILLAC I,PLAQUAGE,2,1.0
4,Sofaia,Fono,AURILLAC I,PLAQUAGE,3,2.0
16,Elea,Marzura,AURILLAC I,PLAQUAGE,3,2.0
20,Agathe,Lacaze,AURILLAC I,PLAQUAGE,3,2.0
21,Alice,Henaux,AURILLAC I,PLAQUAGE,3,2.0
1,Thiziri-Jades,Touabi,AURILLAC I,RUCK,0,2.0
2,Doriane,Crassous,AURILLAC I,RUCK,0,6.0
3,Lizea,Subra,AURILLAC I,RUCK,0,4.0
4,Sofaia,Fono,AURILLAC I,RUCK,0,2.0
5,Candice,Barret,AURILLAC I,RUCK,0,3.0
8,Sara-Lyna,Makouf,AURILLAC I,RUCK,0,5.0
9,Lou,Cambus,AURILLAC I,RUCK,0,2.0
11,Charlotte,Quilici,AURILLAC I,RUCK,0,1.0
16,Elea,Marzura,AURILLAC I,RUCK,0,1.0
18,Moea,Lickel,AURILLAC I,RUCK,0,4.0
19,Lise,Llach,AURILLAC I,RUCK,0,1.0
20,Agathe,Lacaze,AURILLAC I,RUCK,0,2.0
3,Lizea,Subra,AURILLAC I,RUCK,1,2.0
8,Sara-Lyna,Makouf,AURILLAC I,RUCK,1,1.0
15,Chiara,Muratet,AURILLAC I,RUCK,1,1.0
2,Doriane,Crassous,AURILLAC I,RUCK,2,2.0
8,Sara-Lyna,Makouf,AURILLAC I,RUCK,2,1.0
11,Charlotte,Quilici,AURILLAC I,RUCK,2,1.0
13,Maelle,Bonne,AURILLAC I,RUCK,2,1.0
1,Thiziri-Jades,Touabi,AURILLAC I,RUCK,3,8.0
2,Doriane,Crassous,AURILLAC I,RUCK,3,5.0
3,Lizea,Subra,AURILLAC I,RUCK,3,4.0
4,Sofaia,Fono,AURILLAC I,RUCK,3,6.0
6,Zoe,Toustou,AURILLAC I,RUCK,3,1.0
7,Elsa,Moutinho,AURILLAC I,RUCK,3,4.0
8,Sara-Lyna,Makouf,AURILLAC I,RUCK,3,2.0
10,Alexia,Cazalbou,AURILLAC I,RUCK,3,1.0
11,Charlotte,Quilici,AURILLAC I,RUCK,3,3.0
13,Maelle,Bonne,AURILLAC I,RUCK,3,3.0
15,Chiara,Muratet,AURILLAC I,RUCK,3,3.0
16,Elea,Marzura,AURILLAC I,RUCK,3,1.0
20,Agathe,Lacaze,AURILLAC I,RUCK,3,2.0
22,Pauline,Joigneaux,AURILLAC I,RUCK,3,2.0
23,Loulie,Montoloix,AURILLAC I,RUCK,3,1.0
10,Alexia,Cazalbou,AURILLAC I,JAP,0,1.0
14,Keona,Aveilla,AURILLAC I,JAP,0,1.0
10,Alexia,Cazalbou,AURILLAC I,JAP,2,3.0
14,Keona,Aveilla,AURILLAC I,JAP,2,1.0
21,Alice,Henaux,AURILLAC I,JAP,2,1.0
10,Alexia,Cazalbou,AURILLAC I,JAP,3,2.0
5,Candice,Barret,AURILLAC I,RECEPTION JAP,0,1.0
6,Zoe,Toustou,AURILLAC I,RECEPTION JAP,0,1.0
14,Keona,Aveilla,AURILLAC I,RECEPTION JAP,0,1.0
15,Chiara,Muratet,AURILLAC I,RECEPTION JAP,0,1.0
13,Maelle,Bonne,AURILLAC I,RECEPTION JAP,1,1.0
14,Keona,Aveilla,AURILLAC I,RECEPTION JAP,1,3.0
22,Pauline,Joigneaux,AURILLAC I,RECEPTION JAP,1,1.0
15,Chiara,Muratet,AURILLAC I,RECEPTION JAP,2,1.0
4,Sofaia,Fono,AURILLAC I,RECEPTION JAP,3,1.0
5,Candice,Barret,AURILLAC I,RECEPTION JAP,3,2.0
6,Zoe,Toustou,AURILLAC I,RECEPTION JAP,3,2.0
11,Charlotte,Quilici,AURILLAC I,RECEPTION JAP,3,2.0
13,Maelle,Bonne,AURILLAC I,RECEPTION JAP,3,1.0
18,Moea,Lickel,AURILLAC I,RECEPTION JAP,3,1.0
22,Pauline,Joigneaux,AURILLAC I,RECEPTION JAP,3,1.0
1,Manon,Marchesin,PAU II,DUEL,0,1.0
2,Arwen,Lavuia,PAU II,DUEL,0,1.0
3,Cléa,Vauloup,PAU II,DUEL,0,1.0
8,Lise,Llach,PAU II,DUEL,0,1.0
10,Heloïse,Seletti,PAU II,DUEL,0,1.0
13,Jeanne,Beheregaray,PAU II,DUEL,0,1.0
14,Zoe,Toustou,PAU II,DUEL,0,5.0
15,Alessia,Coste,PAU II,DUEL,0,2.0
18,Sara-Lyna,Makouf,PAU II,DUEL,0,1.0
22,Keona,Aveilla,PAU II,DUEL,0,1.0
4,Adèle,Lachurie,PAU II,DUEL,1,2.0
5,Candice,Barret,PAU II,DUEL,1,3.0
8,Lise,Llach,PAU II,DUEL,1,1.0
12,Maelys,Onillon,PAU II,DUEL,1,1.0
17,Agathe,Lacaze,PAU II,DUEL,1,1.0
19,Alexia,Cazalbou,PAU II,DUEL,1,1.0
1,Manon,Marchesin,PAU II,DUEL,2,3.0
2,Arwen,Lavuia,PAU II,DUEL,2,11.0
3,Cléa,Vauloup,PAU II,DUEL,2,7.0
4,Adèle,Lachurie,PAU II,DUEL,2,8.0
5,Candice,Barret,PAU II,DUEL,2,5.0
6,Moea,Lickel,PAU II,DUEL,2,10.0
7,Elsa,Moutinho,PAU II,DUEL,2,5.0
8,Lise,Llach,PAU II,DUEL,2,5.0
9,Alice,Henaux,PAU II,DUEL,2,4.0
11,Zoe,Pages,PAU II,DUEL,2,3.0
12,Maelys,Onillon,PAU II,DUEL,2,5.0
13,Jeanne,Beheregaray,PAU II,DUEL,2,3.0
14,Zoe,Toustou,PAU II,DUEL,2,8.0
15,Alessia,Coste,PAU II,DUEL,2,6.0
16,Justine,Pradel,PAU II,DUEL,2,2.0
17,Agathe,Lacaze,PAU II,DUEL,2,1.0
18,Sara-Lyna,Makouf,PAU II,DUEL,2,1.0
19,Alexia,Cazalbou,PAU II,DUEL,2,2.0
20,Mado,Bidard,PAU II,DUEL,2,2.0
21,Eva,Sundheimer,PAU II,DUEL,2,1.0
22,Keona,Aveilla,PAU II,DUEL,2,2.0
23,Malia,Taofifenua,PAU II,DUEL,2,1.0
1,Manon,Marchesin,PAU II,DUEL,3,7.0
2,Arwen,Lavuia,PAU II,DUEL,3,9.0
4,Adèle,Lachurie,PAU II,DUEL,3,1.0
5,Candice,Barret,PAU II,DUEL,3,2.0
6,Moea,Lickel,PAU II,DUEL,3,4.0
8,Lise,Llach,PAU II,DUEL,3,1.0
10,Heloïse,Seletti,PAU II,DUEL,3,1.0
11,Zoe,Pages,PAU II,DUEL,3,2.0
12,Maelys,Onillon,PAU II,DUEL,3,3.0
13,Jeanne,Beheregaray,PAU II,DUEL,3,2.0
14,Zoe,Toustou,PAU II,DUEL,3,4.0
15,Alessia,Coste,PAU II,DUEL,3,2.0
16,Justine,Pradel,PAU II,DUEL,3,1.0
18,Sara-Lyna,Makouf,PAU II,DUEL,3,1.0
19,Alexia,Cazalbou,PAU II,DUEL,3,1.0
20,Mado,Bidard,PAU II,DUEL,3,2.0
21,Eva,Sundheimer,PAU II,DUEL,3,5.0
2,Arwen,Lavuia,PAU II,PASSE,0,1.0
5,Candice,Barret,PAU II,PASSE,0,1.0
4,Adèle,Lachurie,PAU II,PASSE,1,1.0
6,Moea,Lickel,PAU II,PASSE,1,1.0
8,Lise,Llach,PAU II,PASSE,1,2.0
1,Manon,Marchesin,PAU II,PASSE,2,1.0
5,Candice,Barret,PAU II,PASSE,2,1.0
9,Alice,Henaux,PAU II,PASSE,2,2.0
10,Heloïse,Seletti,PAU II,PASSE,2,1.0
12,Maelys,Onillon,PAU II,PASSE,2,2.0
15,Alessia,Coste,PAU II,PASSE,2,1.0
19,Alexia,Cazalbou,PAU II,PASSE,2,2.0
20,Mado,Bidard,PAU II,PASSE,2,1.0
1,Manon,Marchesin,PAU II,PASSE,3,2.0
2,Arwen,Lavuia,PAU II,PASSE,3,3.0
3,Cléa,Vauloup,PAU II,PASSE,3,1.0
4,Adèle,Lachurie,PAU II,PASSE,3,13.0
5,Candice,Barret,PAU II,PASSE,3,3.0
6,Moea,Lickel,PAU II,PASSE,3,5.0
7,Elsa,Moutinho,PAU II,PASSE,3,1.0
8,Lise,Llach,PAU II,PASSE,3,6.0
9,Alice,Henaux,PAU II,PASSE,3,27.0
10,Heloïse,Seletti,PAU II,PASSE,3,8.0
11,Zoe,Pages,PAU II,PASSE,3,2.0
12,Maelys,Onillon,PAU II,PASSE,3,15.0
13,Jeanne,Beheregaray,PAU II,PASSE,3,2.0
14,Zoe,Toustou,PAU II,PASSE,3,1.0
15,Alessia,Coste,PAU II,PASSE,3,3.0
16,Justine,Pradel,PAU II,PASSE,3,1.0
17,Agathe,Lacaze,PAU II,PASSE,3,2.0
19,Alexia,Cazalbou,PAU II,PASSE,3,20.0
20,Mado,Bidard,PAU II,PASSE,3,4.0
23,Malia,Taofifenua,PAU II,PASSE,3,1.0
2,Arwen,Lavuia,PAU II,PLAQUAGE,0,2.0
4,Adèle,Lachurie,PAU II,PLAQUAGE,0,1.0
8,Lise,Llach,PAU II,PLAQUAGE,0,1.0
10,Heloïse,Seletti,PAU II,PLAQUAGE,0,1.0
13,Jeanne,Beheregaray,PAU II,PLAQUAGE,0,1.0
14,Zoe,Toustou,PAU II,PLAQUAGE,0,1.0
1,Manon,Marchesin,PAU II,PLAQUAGE,1,1.0
2,Arwen,Lavuia,PAU II,PLAQUAGE,1,2.0
3,Cléa,Vauloup,PAU II,PLAQUAGE,1,1.0
4,Adèle,Lachurie,PAU II,PLAQUAGE,1,1.0
5,Candice,Barret,PAU II,PLAQUAGE,1,1.0
7,Elsa,Moutinho,PAU II,PLAQUAGE,1,1.0
8,Lise,Llach,PAU II,PLAQUAGE,1,1.0
9,Alice,Henaux,PAU II,PLAQUAGE,1,3.0
12,Maelys,Onillon,PAU II,PLAQUAGE,1,2.0
13,Jeanne,Beheregaray,PAU II,PLAQUAGE,1,2.0
14,Zoe,Toustou,PAU II,PLAQUAGE,1,1.0
15,Alessia,Coste,PAU II,PLAQUAGE,1,1.0
16,Justine,Pradel,PAU II,PLAQUAGE,1,1.0
18,Sara-Lyna,Makouf,PAU II,PLAQUAGE,1,4.0
2,Arwen,Lavuia,PAU II,PLAQUAGE,2,1.0
3,Cléa,Vauloup,PAU II,PLAQUAGE,2,3.0
4,Adèle,Lachurie,PAU II,PLAQUAGE,2,3.0
6,Moea,Lickel,PAU II,PLAQUAGE,2,3.0
7,Elsa,Moutinho,PAU II,PLAQUAGE,2,1.0
10,Heloïse,Seletti,PAU II,PLAQUAGE,2,2.0
12,Maelys,Onillon,PAU II,PLAQUAGE,2,7.0
13,Jeanne,Beheregaray,PAU II,PLAQUAGE,2,2.0
14,Zoe,Toustou,PAU II,PLAQUAGE,2,1.0
16,Justine,Pradel,PAU II,PLAQUAGE,2,2.0
17,Agathe,Lacaze,PAU II,PLAQUAGE,2,2.0
18,Sara-Lyna,Makouf,PAU II,PLAQUAGE,2,2.0
2,Arwen,Lavuia,PAU II,PLAQUAGE,3,1.0
3,Cléa,Vauloup,PAU II,PLAQUAGE,3,1.0
4,Adèle,Lachurie,PAU II,PLAQUAGE,3,1.0
5,Candice,Barret,PAU II,PLAQUAGE,3,2.0
6,Moea,Lickel,PAU II,PLAQUAGE,3,2.0
8,Lise,Llach,PAU II,PLAQUAGE,3,2.0
9,Alice,Henaux,PAU II,PLAQUAGE,3,1.0
13,Jeanne,Beheregaray,PAU II,PLAQUAGE,3,1.0
23,Malia,Taofifenua,PAU II,PLAQUAGE,3,1.0
1,Manon,Marchesin,PAU II,RUCK,0,1.0
3,Cléa,Vauloup,PAU II,RUCK,0,3.0
4,Adèle,Lachurie,PAU II,RUCK,0,4.0
5,Candice,Barret,PAU II,RUCK,0,3.0
6,Moea,Lickel,PAU II,RUCK,0,2.0
7,Elsa,Moutinho,PAU II,RUCK,0,1.0
9,Alice,Henaux,PAU II,RUCK,0,1.0
10,Heloïse,Seletti,PAU II,RUCK,0,1.0
12,Maelys,Onillon,PAU II,RUCK,0,3.0
15,Alessia,Coste,PAU II,RUCK,0,2.0
19,Alexia,Cazalbou,PAU II,RUCK,0,1.0
21,Eva,Sundheimer,PAU II,RUCK,0,1.0
2,Arwen,Lavuia,PAU II,RUCK,2,1.0
6,Moea,Lickel,PAU II,RUCK,2,1.0
7,Elsa,Moutinho,PAU II,RUCK,2,1.0
13,Jeanne,Beheregaray,PAU II,RUCK,2,1.0
17,Agathe,Lacaze,PAU II,RUCK,2,1.0
18,Sara-Lyna,Makouf,PAU II,RUCK,2,1.0
20,Mado,Bidard,PAU II,RUCK,2,1.0
22,Keona,Aveilla,PAU II,RUCK,2,2.0
1,Manon,Marchesin,PAU II,RUCK,3,2.0
2,Arwen,Lavuia,PAU II,RUCK,3,11.0
3,Cléa,Vauloup,PAU II,RUCK,3,4.0
4,Adèle,Lachurie,PAU II,RUCK,3,8.0
5,Candice,Barret,PAU II,RUCK,3,6.0
6,Moea,Lickel,PAU II,RUCK,3,13.0
7,Elsa,Moutinho,PAU II,RUCK,3,6.0
8,Lise,Llach,PAU II,RUCK,3,2.0
9,Alice,Henaux,PAU II,RUCK,3,2.0
10,Heloïse,Seletti,PAU II,RUCK,3,1.0
11,Zoe,Pages,PAU II,RUCK,3,3.0
12,Maelys,Onillon,PAU II,RUCK,3,5.0
13,Jeanne,Beheregaray,PAU II,RUCK,3,4.0
14,Zoe,Toustou,PAU II,RUCK,3,1.0
15,Alessia,Coste,PAU II,RUCK,3,3.0
16,Justine,Pradel,PAU II,RUCK,3,1.0
17,Agathe,Lacaze,PAU II,RUCK,3,1.0
18,Sara-Lyna,Makouf,PAU II,RUCK,3,1.0
20,Mado,Bidard,PAU II,RUCK,3,2.0
23,Malia,Taofifenua,PAU II,RUCK,3,1.0
12,Maelys,Onillon,PAU II,JAP,0,1.0
12,Maelys,Onillon,PAU II,JAP,1,1.0
8,Lise,Llach,PAU II,JAP,2,1.0
12,Maelys,Onillon,PAU II,JAP,2,2.0
19,Alexia,Cazalbou,PAU II,JAP,2,1.0
12,Maelys,Onillon,PAU II,JAP,3,2.0
19,Alexia,Cazalbou,PAU II,JAP,3,1.0
22,Keona,Aveilla,PAU II,JAP,3,1.0
11,Zoe,Pages,PAU II,RECEPTION JAP,0,1.0
15,Alessia,Coste,PAU II,RECEPTION JAP,1,2.0
19,Alexia,Cazalbou,PAU II,RECEPTION JAP,1,1.0
20,Mado,Bidard,PAU II,RECEPTION JAP,1,2.0
12,Maelys,Onillon,PAU II,RECEPTION JAP,2,1.0
6,Moea,Lickel,PAU II,RECEPTION JAP,3,4.0
11,Zoe,Pages,PAU II,RECEPTION JAP,3,1.0
12,Maelys,Onillon,PAU II,RECEPTION JAP,3,2.0
13,Jeanne,Beheregaray,PAU II,RECEPTION JAP,3,1.0
14,Zoe,Toustou,PAU II,RECEPTION JAP,3,1.0
15,Alessia,Coste,PAU II,RECEPTION JAP,3,2.0
17,Agathe,Lacaze,PAU II,RECEPTION JAP,3,1.0
22,Keona,Aveilla,PAU II,RECEPTION JAP,3,1.0
1,Cléa,Vauloup,COLOMIERS II,DUEL,0,4.0
3,Malia,Taofifenua,COLOMIERS II,DUEL,0,1.0
4,Adèle,Lachurie,COLOMIERS II,DUEL,0,2.0
5,Sara-Lyna,Makouf,COLOMIERS II,DUEL,0,2.0
6,Moea,Lickel,COLOMIERS II,DUEL,0,1.0
8,Lise,Llach,COLOMIERS II,DUEL,0,2.0
9,Alexia,Cazalbou,COLOMIERS II,DUEL,0,1.0
10,Heloïse,Seletti,COLOMIERS II,DUEL,0,2.0
11,Eva,Sundheimer,COLOMIERS II,DUEL,0,2.0
12,Maelys,Onillon,COLOMIERS II,DUEL,0,1.0
13,Jeanne,Beheregaray,COLOMIERS II,DUEL,0,1.0
16,Arwen,Lavuia,COLOMIERS II,DUEL,0,2.0
17,Justine,Pradel,COLOMIERS II,DUEL,0,1.0
18,Elsa,Moutinho,COLOMIERS II,DUEL,0,1.0
20,Alice,Henaux,COLOMIERS II,DUEL,0,1.0
1,Cléa,Vauloup,COLOMIERS II,DUEL,1,3.0
